Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageTimeWorking,Holidays,AverageInTime,AverageOutTime,WorkingTimeEval
47,No,Travel_Rarely,Sales,18,4,Medical,1932,Female,2,Research Scientist,Single,55820,1.0,16,8,0,9.0,3,9,0,7,3,3,4.0,4.0,3.0,8.015555555555556,21,9.983888888888888,17.999444444444446,1
30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1933,Male,2,Healthcare Representative,Married,40000,4.0,12,8,0,7.0,5,5,0,1,2,3,1.0,3.0,3.0,10.488888888888889,29,10.011111111111111,20.5,2
50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1934,Female,2,Sales Executive,Married,134960,3.0,18,8,1,22.0,3,12,1,5,3,3,4.0,3.0,3.0,9.4925,19,9.978333333333333,19.470833333333335,2
38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,1935,Male,1,Manufacturing Director,Married,32100,0.0,17,8,2,3.0,5,2,0,2,2,3,3.0,3.0,2.0,7.698333333333333,30,10.034166666666666,17.7325,0
46,No,Travel_Rarely,Research & Development,28,3,Medical,1936,Female,3,Human Resources,Divorced,190450,6.0,11,8,3,13.0,2,8,0,7,3,3,4.0,3.0,3.0,6.909722222222222,17,10.01361111111111,16.923333333333332,0
24,No,Travel_Rarely,Sales,28,3,Life Sciences,1937,Female,1,Healthcare Representative,Divorced,118490,1.0,16,8,1,5.0,3,4,3,2,3,3,4.0,3.0,3.0,6.552222222222222,24,9.994722222222222,16.546944444444446,0
35,Yes,Travel_Rarely,Sales,24,3,Medical,1938,Male,3,Healthcare Representative,Divorced,20700,1.0,13,8,3,5.0,1,4,0,2,2,3,3.0,2.0,1.0,9.331388888888888,15,10.013055555555555,19.344444444444445,2
31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,1939,Male,2,Sales Executive,Married,65020,1.0,12,8,0,4.0,3,4,0,3,3,3,3.0,1.0,3.0,6.272777777777778,24,9.979444444444445,16.252222222222223,0
18,No,Non-Travel,Sales,5,4,Other,1940,Male,2,Manager,Single,32300,1.0,12,8,1,0.0,3,0,0,0,3,3,2.0,4.0,3.0,6.321944444444444,33,9.9775,16.299444444444443,0
54,No,Travel_Rarely,Sales,23,3,Medical,1941,Female,1,Laboratory Technician,Married,136030,8.0,13,8,1,22.0,2,10,0,8,3,3,3.0,3.0,3.0,6.6002777777777775,23,10.013055555555555,16.613333333333333,0
35,No,Travel_Rarely,Research & Development,6,4,Medical,1942,Female,1,Manufacturing Director,Divorced,119960,1.0,19,8,2,16.0,3,16,10,1,3,3,3.0,3.0,2.0,9.599166666666667,21,10.0125,19.611666666666668,2
30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1943,Female,5,Healthcare Representative,Married,56050,0.0,12,8,1,9.0,0,8,1,7,2,3,2.0,1.0,2.0,10.098611111111111,17,10.008055555555556,20.106666666666666,2
20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1944,Female,2,Research Scientist,Single,63970,1.0,17,8,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,8.311666666666667,32,9.988333333333333,18.3,1
30,Yes,Travel_Frequently,Research & Development,8,4,Medical,1945,Male,1,Sales Executive,Single,191440,0.0,11,8,0,4.0,3,3,1,2,3,3,2.0,2.0,3.0,7.594722222222222,19,10.00611111111111,17.600833333333334,0
26,No,Travel_Rarely,Sales,1,3,Marketing,1946,Female,2,Research Scientist,Married,175840,1.0,20,8,0,8.0,2,8,1,3,3,4,4.0,4.0,3.0,7.939444444444445,28,9.991111111111111,17.930555555555557,0
22,No,Travel_Rarely,Research & Development,8,3,Other,1947,Male,2,Sales Representative,Married,49070,1.0,21,8,1,4.0,2,4,1,1,3,4,2.0,1.0,2.0,7.3025,29,10.024722222222222,17.327222222222222,0
48,No,Travel_Rarely,Human Resources,2,4,Medical,1948,Male,2,Sales Executive,Single,45540,2.0,11,8,2,19.0,3,2,2,2,3,3,1.0,3.0,3.0,8.018333333333333,26,10.001944444444444,18.02027777777778,1
48,No,Travel_Rarely,Sales,3,3,Medical,1949,Male,1,Research Director,Single,54150,7.0,11,8,1,27.0,1,15,4,8,3,3,3.0,3.0,3.0,6.501388888888889,31,10.034722222222221,16.53611111111111,0
41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1950,Male,2,Research Scientist,Single,47410,6.0,16,8,0,8.0,3,2,2,1,3,3,4.0,3.0,3.0,6.9125,17,9.990277777777777,16.90277777777778,0
39,No,Travel_Rarely,Sales,2,3,Life Sciences,1951,Male,3,Human Resources,Married,21150,1.0,18,8,0,21.0,3,21,11,8,4,3,4.0,4.0,3.0,7.095833333333333,16,10.008333333333333,17.104166666666668,0
27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1952,Male,2,Human Resources,Married,31610,0.0,13,8,2,4.0,0,3,2,2,3,3,1.0,4.0,3.0,7.298611111111111,21,9.982777777777779,17.281388888888888,0
35,No,Travel_Rarely,Sales,24,3,Medical,1953,Male,5,Sales Executive,Divorced,57450,1.0,17,8,3,3.0,4,3,1,2,3,3,2.0,4.0,2.0,6.932777777777778,28,9.990555555555556,16.923333333333332,0
42,No,Travel_Rarely,Research & Development,23,4,Other,1954,Male,1,Research Scientist,Married,23730,6.0,14,8,1,21.0,3,1,0,0,4,3,4.0,3.0,0.0,8.008333333333333,28,9.997777777777777,18.00611111111111,1
50,No,Travel_Rarely,Sales,27,3,Medical,1955,Male,2,Sales Executive,Married,33100,4.0,22,8,1,8.0,3,1,0,0,4,4,1.0,4.0,3.0,6.182222222222222,31,10.011388888888888,16.19361111111111,0
59,No,Travel_Rarely,Research & Development,16,4,Medical,1956,Female,5,Laboratory Technician,Single,186650,3.0,12,8,0,30.0,3,5,4,3,2,3,3.0,4.0,3.0,10.114722222222222,17,10.015277777777778,20.13,2
37,Yes,Travel_Rarely,Sales,15,3,Marketing,1957,Male,2,Laboratory Technician,Married,44850,5.0,11,8,1,15.0,2,1,0,0,4,3,1.0,2.0,1.0,6.5938888888888885,20,10.005555555555556,16.599444444444444,0
55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1958,Female,2,Sales Executive,Married,27890,3.0,13,8,1,17.0,2,8,6,7,2,3,3.0,2.0,3.0,8.587777777777777,18,10.020833333333334,18.60861111111111,1
41,No,Non-Travel,Research & Development,19,1,Life Sciences,1959,Male,2,Research Scientist,Divorced,58280,1.0,13,8,0,21.0,0,21,5,10,3,3,2.0,3.0,3.0,6.2877777777777775,27,9.989166666666666,16.276944444444446,0
38,No,Travel_Rarely,Research & Development,24,2,Other,1960,Female,1,Laboratory Technician,Single,23260,8.0,14,8,0,19.0,3,1,0,0,4,3,2.0,4.0,3.0,8.395555555555555,19,10.010555555555555,18.406111111111112,1
26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,1961,Female,1,Manufacturing Director,Single,135250,8.0,17,8,1,7.0,4,2,2,2,2,3,2.0,1.0,3.0,7.7122222222222225,28,10.026944444444444,17.739166666666666,0
52,Yes,Travel_Rarely,Research & Development,5,4,Medical,1962,Female,4,Human Resources,Married,14200,1.0,13,8,1,33.0,2,32,6,9,4,3,1.0,4.0,3.0,6.018055555555556,21,10.02361111111111,16.041666666666668,0
44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1963,Female,1,Healthcare Representative,Married,80200,3.0,11,8,1,23.0,2,12,11,11,3,3,4.0,4.0,3.0,10.903888888888888,27,10.032222222222222,20.93611111111111,2
50,No,Non-Travel,Human Resources,2,2,Life Sciences,1964,Male,1,Laboratory Technician,Married,36880,0.0,11,8,0,19.0,3,18,0,13,2,3,4.0,3.0,3.0,6.506388888888889,32,10.016944444444444,16.523333333333333,0
36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1965,Male,4,Sales Executive,Single,54820,1.0,18,8,0,18.0,3,17,15,14,3,3,3.0,1.0,3.0,7.778333333333333,22,10.000555555555556,17.77888888888889,0
39,No,Travel_Frequently,Sales,11,3,Marketing,1966,Male,1,Sales Executive,Single,160150,1.0,11,8,0,21.0,3,21,2,8,4,3,4.0,1.0,3.0,10.819722222222222,29,10.025277777777777,20.845,2
33,No,Non-Travel,Sales,9,2,Technical Degree,1967,Male,5,Sales Representative,Single,12000,0.0,11,8,1,3.0,3,2,2,2,3,3,2.0,4.0,2.0,7.579166666666667,27,9.991111111111111,17.57027777777778,0
45,No,Travel_Rarely,Research & Development,7,2,Other,1968,Male,1,Human Resources,Married,56610,3.0,12,8,0,26.0,2,9,1,1,2,3,4.0,4.0,4.0,7.4030555555555555,24,9.9975,17.400555555555556,0
32,No,Non-Travel,Research & Development,15,3,Medical,1969,Male,2,Manager,Single,69290,9.0,20,8,0,10.0,6,8,7,7,1,4,4.0,3.0,3.0,7.229166666666667,27,9.998055555555556,17.227222222222224,0
34,No,Travel_Rarely,Sales,6,4,Marketing,1970,Male,2,Research Director,Divorced,96130,0.0,12,8,1,16.0,5,15,0,9,2,3,2.0,4.0,2.0,7.0936111111111115,28,10.042777777777777,17.136388888888888,0
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1971,Male,2,Research Scientist,Married,56740,3.0,12,8,0,14.0,6,6,0,4,3,3,2.0,4.0,1.0,8.101944444444445,18,9.982222222222223,18.08416666666667,1
45,No,Travel_Rarely,Research & Development,16,1,Medical,1972,Male,2,Sales Executive,Single,54840,1.0,20,8,3,6.0,6,6,0,4,3,4,2.0,2.0,3.0,6.705277777777778,18,9.994722222222222,16.7,0
53,No,Travel_Frequently,Sales,8,2,Medical,1973,Male,2,Research Scientist,Married,120610,2.0,20,8,1,30.0,2,15,6,12,4,4,3.0,2.0,3.0,7.8025,31,9.998333333333333,17.800833333333333,0
36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1974,Female,1,Research Scientist,Divorced,56600,7.0,12,8,0,9.0,3,1,0,0,3,3,1.0,3.0,2.0,6.082777777777777,32,9.986944444444445,16.06972222222222,0
26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1975,Male,2,Research Scientist,Married,48210,6.0,14,8,2,6.0,2,3,1,2,3,3,1.0,1.0,3.0,8.196388888888889,19,10.030555555555555,18.226944444444445,1
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1976,Male,1,Sales Representative,Married,64100,1.0,13,8,1,1.0,5,1,0,0,2,3,3.0,3.0,3.0,9.19361111111111,15,10.026944444444444,19.220555555555556,2
28,No,Travel_Rarely,Research & Development,10,3,Other,1977,Male,2,Sales Representative,Married,52100,1.0,15,8,0,1.0,1,1,0,0,4,3,4.0,2.0,3.0,7.835555555555556,19,9.991111111111111,17.826666666666668,0
38,No,Travel_Frequently,Sales,9,4,Medical,1978,Male,2,Research Scientist,Married,26950,3.0,14,8,1,8.0,4,2,2,2,1,3,3.0,3.0,3.0,7.572222222222222,21,10.009722222222223,17.581944444444446,0
50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1979,Male,1,Sales Executive,Married,118780,2.0,13,8,1,29.0,2,8,7,7,3,3,2.0,3.0,2.0,9.595833333333333,15,9.9925,19.588333333333335,2
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1980,Male,1,Laboratory Technician,Single,170680,3.0,23,8,0,8.0,6,4,0,1,3,4,4.0,2.0,2.0,7.308333333333334,31,10.026388888888889,17.334722222222222,0
40,No,Travel_Rarely,Human Resources,2,3,Medical,1981,Male,5,Sales Executive,Married,24550,1.0,15,8,1,8.0,2,7,7,5,3,3,3.0,1.0,2.0,6.077222222222222,35,10.015833333333333,16.093055555555555,0
26,No,Travel_Frequently,Research & Development,3,3,Medical,1982,Male,2,Laboratory Technician,Divorced,139640,1.0,11,8,2,5.0,1,5,1,3,2,3,1.0,3.0,3.0,7.704722222222222,24,9.989444444444445,17.694166666666668,0
46,No,Travel_Rarely,Research & Development,2,1,Medical,1983,Female,3,Research Scientist,Divorced,49410,9.0,13,8,2,23.0,2,2,2,2,2,3,4.0,4.0,3.0,7.416388888888889,21,10.008333333333333,17.424722222222222,0
54,No,Travel_Rarely,Research & Development,5,3,Medical,1984,Female,2,Manufacturing Director,Married,24780,6.0,11,8,0,13.0,0,9,7,0,3,3,3.0,3.0,3.0,7.663888888888889,32,9.998888888888889,17.662777777777777,0
56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1985,Female,2,Manufacturing Director,Married,52280,2.0,11,8,0,18.0,4,5,0,3,3,3,1.0,3.0,3.0,6.907222222222222,24,9.981111111111112,16.888333333333332,0
36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1986,Female,2,Human Resources,Single,44780,0.0,18,8,1,15.0,3,14,7,8,3,3,4.0,4.0,2.0,6.615555555555556,28,10.008333333333333,16.62388888888889,0
55,No,Non-Travel,Research & Development,2,3,Medical,1987,Female,2,Manager,Single,75470,7.0,16,8,0,31.0,2,9,6,2,2,3,3.0,1.0,4.0,6.078888888888889,19,9.984722222222222,16.06361111111111,0
43,No,Travel_Rarely,Sales,25,2,Life Sciences,1988,Male,3,Research Scientist,Divorced,50550,5.0,22,8,0,18.0,2,1,0,0,2,4,3.0,4.0,3.0,7.916944444444445,25,10.011666666666667,17.92861111111111,0
20,Yes,Travel_Frequently,Sales,8,3,Marketing,1989,Male,3,Sales Executive,Single,34640,1.0,20,8,0,2.0,3,2,0,2,2,4,4.0,4.0,3.0,9.131388888888889,27,9.990555555555556,19.121944444444445,2
21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1990,Male,1,Manager,Single,57750,1.0,18,8,0,1.0,2,1,1,0,3,3,3.0,1.0,2.0,6.645555555555555,28,9.981944444444444,16.6275,0
46,No,Travel_Rarely,Sales,12,3,Marketing,1991,Female,3,Healthcare Representative,Divorced,89430,8.0,12,8,1,19.0,6,16,1,7,3,3,4.0,1.0,3.0,10.971111111111112,18,10.014166666666666,20.985277777777778,2
51,Yes,Travel_Rarely,Sales,23,3,Medical,1992,Female,2,Research Scientist,Married,192720,9.0,20,8,0,18.0,2,10,2,7,3,4,1.0,3.0,4.0,8.685,28,10.018888888888888,18.70388888888889,1
28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,1993,Female,4,Laboratory Technician,Single,52380,1.0,17,8,1,10.0,4,10,1,9,2,3,2.0,1.0,2.0,7.391111111111111,19,10.000555555555556,17.391666666666666,0
26,No,Travel_Rarely,Research & Development,5,4,Medical,1994,Female,2,Sales Executive,Married,46820,1.0,11,8,1,6.0,3,5,1,3,1,3,1.0,1.0,3.0,7.490555555555556,19,9.998333333333333,17.488888888888887,0
30,No,Travel_Rarely,Research & Development,8,3,Medical,1995,Female,1,Sales Executive,Married,183000,0.0,14,8,0,7.0,6,6,0,2,3,3,3.0,1.0,2.0,6.240277777777778,18,9.981666666666667,16.221944444444443,0
41,No,Travel_Rarely,Sales,1,4,Life Sciences,1996,Female,1,Research Director,Married,52570,1.0,14,8,0,10.0,2,10,0,8,4,3,2.0,3.0,3.0,7.893611111111111,16,9.980555555555556,17.874166666666667,0
38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1997,Male,1,Sales Executive,Married,63490,0.0,11,8,0,20.0,3,19,1,9,3,3,3.0,3.0,2.0,7.289444444444444,22,10.016944444444444,17.30638888888889,0
40,No,Travel_Rarely,Sales,1,4,Marketing,1998,Male,1,Sales Executive,Married,48690,4.0,12,8,0,14.0,2,11,11,1,3,3,1.0,4.0,3.0,7.9238888888888885,28,9.985833333333334,17.90972222222222,0
27,No,Non-Travel,Sales,11,3,Technical Degree,1999,Female,2,Laboratory Technician,Married,99850,1.0,14,8,1,3.0,3,3,1,2,2,3,1.0,3.0,3.0,7.9911111111111115,20,9.994444444444444,17.985555555555557,0
55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,2000,Male,3,Laboratory Technician,Married,36970,3.0,13,8,1,23.0,1,3,1,2,3,3,4.0,2.0,3.0,6.703888888888889,21,10.002777777777778,16.706666666666667,0
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2001,Male,2,Healthcare Representative,Single,74570,3.0,11,8,2,10.0,1,8,1,7,4,3,3.0,3.0,4.0,6.5680555555555555,19,9.986944444444445,16.555,0
44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,2002,Female,2,Sales Executive,Married,21190,9.0,15,8,0,24.0,3,20,3,6,3,3,2.0,1.0,3.0,6.171111111111111,32,10.001944444444444,16.173055555555557,0
33,No,Travel_Rarely,Sales,23,4,Marketing,2003,Female,4,Sales Executive,Divorced,39830,4.0,12,8,0,9.0,3,3,1,2,3,3,4.0,4.0,3.0,6.38,18,9.9975,16.3775,0
35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,2004,Male,3,Sales Representative,Single,61180,0.0,21,8,1,9.0,3,8,4,7,2,4,4.0,1.0,3.0,9.781944444444445,25,9.98,19.761944444444445,2
33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,2005,Female,1,Sales Executive,Single,62140,1.0,19,8,2,14.0,3,13,3,8,3,3,1.0,3.0,3.0,7.778611111111111,20,9.97638888888889,17.755,0
28,No,Travel_Rarely,Human Resources,1,1,Human Resources,2006,Male,2,Research Scientist,Divorced,63470,1.0,15,8,1,4.0,2,4,2,2,3,3,1.0,3.0,2.0,6.709444444444444,20,10.026944444444444,16.73638888888889,0
34,No,Travel_Frequently,Sales,29,4,Marketing,2007,Male,1,Research Scientist,Single,115100,0.0,14,8,1,7.0,5,6,0,4,3,3,1.0,4.0,2.0,6.721111111111111,23,10.024444444444445,16.745555555555555,0
37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2008,Male,4,Sales Executive,Divorced,71430,2.0,21,8,0,8.0,6,1,0,0,2,4,4.0,4.0,3.0,10.592222222222222,17,9.998333333333333,20.590555555555557,2
25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,2009,Female,2,Research Scientist,Married,82680,1.0,12,8,0,7.0,3,7,5,6,2,3,4.0,4.0,4.0,10.865555555555556,27,10.028611111111111,20.894166666666667,2
26,Yes,Travel_Rarely,Sales,8,2,Marketing,2010,Male,2,Sales Executive,Divorced,80950,1.0,15,8,0,1.0,3,1,0,0,4,3,1.0,3.0,2.0,7.789722222222222,28,10.031666666666666,17.82138888888889,0
33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,2011,Male,4,Manufacturing Director,Single,29040,4.0,13,8,0,5.0,2,2,2,2,3,3,1.0,2.0,3.0,10.216111111111111,16,10.008611111111112,20.224722222222223,2
42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,2012,Male,4,Research Scientist,Married,60320,0.0,14,8,0,23.0,2,22,13,7,2,3,4.0,1.0,3.0,6.808333333333334,21,9.975555555555555,16.78388888888889,0
28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,2013,Male,2,Manager,Divorced,29760,1.0,14,8,0,1.0,3,1,0,0,3,3,1.0,2.0,3.0,6.2811111111111115,24,10.005555555555556,16.286666666666665,0
50,Yes,Travel_Frequently,Research & Development,1,4,Medical,2014,Male,2,Research Scientist,Single,159920,3.0,14,8,0,5.0,3,0,0,0,3,3,4.0,3.0,3.0,10.508611111111112,27,10.004444444444445,20.513055555555557,2
33,No,Travel_Frequently,Sales,9,3,Medical,2015,Female,2,Research Scientist,Married,46490,0.0,12,8,0,4.0,2,3,0,2,2,3,4.0,2.0,3.0,8.008333333333333,25,10.005555555555556,18.01388888888889,1
34,No,Non-Travel,Sales,1,1,Marketing,2016,Female,2,Research Director,Married,26960,3.0,23,8,0,6.0,3,0,0,0,3,4,3.0,4.0,3.0,7.105277777777777,18,10.014166666666666,17.119444444444444,0
48,No,Non-Travel,Sales,2,1,Life Sciences,2017,Male,2,Sales Executive,Single,23700,2.0,11,8,0,27.0,3,5,2,1,3,3,1.0,4.0,0.0,6.198611111111111,27,9.991944444444444,16.190555555555555,0
45,No,Non-Travel,Research & Development,1,3,Medical,2018,Female,2,Human Resources,Married,125040,1.0,12,8,1,15.0,2,15,4,12,3,3,2.0,3.0,3.0,6.020277777777777,22,9.987222222222222,16.0075,0
52,No,Travel_Rarely,Sales,1,3,Life Sciences,2019,Male,1,Sales Executive,Single,59740,7.0,18,8,1,18.0,6,8,4,0,3,3,2.0,2.0,3.0,8.013333333333334,32,9.982222222222223,17.995555555555555,1
38,No,Travel_Rarely,Research & Development,6,2,Medical,2020,Male,1,Research Scientist,Divorced,47360,0.0,11,8,1,9.0,3,8,2,7,2,3,3.0,3.0,3.0,10.6925,22,10.000833333333333,20.69333333333333,2
29,No,Travel_Rarely,Research & Development,8,3,Medical,2021,Female,4,Research Scientist,Divorced,52960,4.0,14,8,0,11.0,3,7,1,7,4,3,3.0,4.0,3.0,6.314444444444445,19,9.97638888888889,16.29083333333333,0
28,No,Travel_Rarely,Human Resources,1,3,Human Resources,2022,Female,4,Laboratory Technician,Divorced,67810,0.0,15,8,1,10.0,2,9,1,7,3,3,4.0,2.0,2.0,6.909166666666667,29,10.013333333333334,16.9225,0
46,No,Travel_Rarely,Research & Development,6,4,Medical,2023,Male,3,Sales Executive,Married,21740,3.0,11,8,1,23.0,3,12,4,9,3,3,1.0,3.0,3.0,6.393611111111111,35,10.016388888888889,16.41,0
38,No,Travel_Rarely,Research & Development,7,4,Medical,2024,Male,1,Sales Executive,Single,66530,7.0,20,8,1,10.0,2,1,0,0,3,4,4.0,2.0,3.0,7.378611111111111,30,9.9525,17.33111111111111,0
43,No,Travel_Frequently,Research & Development,5,3,Medical,2025,Female,2,Laboratory Technician,Married,96990,8.0,19,8,1,18.0,3,8,0,1,3,3,3.0,1.0,3.0,7.070277777777778,19,9.97888888888889,17.049166666666668,0
39,Yes,Travel_Frequently,Sales,1,3,Marketing,2026,Male,2,Healthcare Representative,Divorced,67550,7.0,14,8,1,21.0,2,18,11,5,3,3,1.0,4.0,3.0,7.210555555555556,32,10.026388888888889,17.236944444444443,0
40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,2027,Male,1,Healthcare Representative,Single,22130,1.0,17,8,0,21.0,4,20,4,9,3,3,3.0,3.0,4.0,6.008333333333334,18,9.989722222222222,15.998055555555556,0
21,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2028,Female,1,Research Scientist,Single,26100,1.0,11,8,1,2.0,3,2,2,2,2,3,4.0,2.0,4.0,10.507777777777777,30,10.025833333333333,20.53361111111111,2
39,No,Non-Travel,Research & Development,6,3,Life Sciences,2029,Male,1,Laboratory Technician,Single,28510,9.0,15,8,0,9.0,2,5,0,3,3,3,3.0,2.0,2.0,6.211944444444445,18,9.976111111111111,16.188055555555554,0
36,No,Non-Travel,Research & Development,1,3,Medical,2030,Male,3,Sales Representative,Single,34520,2.0,13,8,3,18.0,4,11,0,9,4,3,1.0,4.0,3.0,7.214166666666666,22,10.011388888888888,17.225555555555555,0
31,No,Travel_Frequently,Research & Development,7,3,Life Sciences,2031,Male,1,Sales Executive,Married,52580,0.0,14,8,3,3.0,5,2,2,2,3,3,3.0,4.0,3.0,6.611666666666666,20,9.995,16.606666666666666,0
28,No,Travel_Rarely,Sales,2,4,Marketing,2032,Male,1,Sales Executive,Married,93550,0.0,11,8,0,6.0,4,5,0,4,3,3,1.0,2.0,1.0,7.5152777777777775,24,9.966388888888888,17.481666666666666,0
35,No,Travel_Frequently,Research & Development,9,2,Other,2033,Female,1,Manufacturing Director,Divorced,104960,1.0,13,8,1,5.0,2,5,0,2,3,3,4.0,4.0,3.0,6.602777777777778,34,9.977222222222222,16.58,0
49,No,Travel_Rarely,Sales,2,2,Medical,2034,Female,1,Sales Executive,Married,63800,6.0,23,8,1,22.0,1,9,2,3,2,4,4.0,2.0,3.0,7.179166666666666,22,10.009722222222223,17.18888888888889,0
34,No,Travel_Frequently,Sales,9,1,Technical Degree,2035,Male,2,Sales Executive,Single,26570,2.0,13,8,1,5.0,3,3,0,2,2,3,4.0,3.0,2.0,8.006666666666666,19,9.971388888888889,17.978055555555557,1
29,No,Travel_Frequently,Research & Development,1,4,Medical,2036,Male,3,Research Scientist,Divorced,27160,0.0,18,8,0,8.0,2,7,1,1,1,3,4.0,2.0,2.0,7.090277777777778,21,10.000555555555556,17.090833333333332,0
42,No,Travel_Rarely,Sales,21,2,Life Sciences,2037,Female,1,Healthcare Representative,Single,22010,4.0,12,8,1,16.0,3,1,0,0,4,3,2.0,4.0,3.0,7.205,30,10.012222222222222,17.217222222222222,0
29,No,Travel_Rarely,Sales,4,2,Other,2038,Female,2,Healthcare Representative,Married,65400,1.0,22,8,0,10.0,2,10,1,2,1,4,2.0,4.0,2.0,10.868055555555555,22,9.979722222222222,20.84777777777778,2
38,No,Travel_Rarely,Research & Development,1,3,Medical,2039,Female,1,Human Resources,Married,38160,1.0,13,8,2,7.0,2,7,5,0,2,3,3.0,3.0,4.0,6.522222222222222,30,10.006666666666666,16.52888888888889,0
28,No,Travel_Frequently,Sales,6,4,Life Sciences,2040,Male,1,Manager,Divorced,52530,1.0,15,8,0,3.0,2,3,0,2,3,3,3.0,3.0,3.0,10.723611111111111,17,9.98,20.703611111111112,2
18,Yes,Non-Travel,Research & Development,2,4,Medical,2041,Male,3,Laboratory Technician,Single,109650,1.0,18,8,0,0.0,5,0,0,0,4,3,3.0,3.0,3.0,6.990833333333334,33,10.018333333333333,17.009166666666665,0
33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,2042,Male,1,Sales Executive,Single,49360,0.0,14,8,0,6.0,2,5,0,3,2,3,1.0,1.0,3.0,8.961388888888889,15,9.981944444444444,18.94333333333333,1
41,No,Travel_Rarely,Research & Development,4,2,Medical,2043,Male,2,Research Scientist,Married,25430,3.0,12,8,0,6.0,3,1,0,0,3,3,2.0,4.0,3.0,8.104444444444445,27,9.991666666666667,18.09611111111111,1
